Flower Name,MRP (₹),Qty Sold (kg),Weather,Customer Segment,Revenue,Profit Margin,Sale Frequency,Weather Impact Score,Customer Segment Score,Start DateTime,End DateTime,Demand,Sales Duration (hours),Profit Percentage,Cluster
11,171,256.0,Sunny,4,43776.0,8755.2,284,10,7.0,2023-03-13 16:56:33,2023-03-15 03:56:33,High,35.0,20.0,0
11,129,160.0,Sunny,2,20640.0,4128.0,284,10,7.0,2023-11-24 21:40:50,2023-11-26 02:40:50,High,29.0,20.0,0
7,87,183.0,Rainy,0,15921.0,3184.2000000000003,273,5,7.0,2023-05-16 11:24:23,2023-05-18 00:24:23,High,37.0,20.0,0
16,274,24.0,Windy,4,6576.0,1315.2,257,6,7.0,2023-09-18 23:02:29,2023-09-19 03:02:29,Low,4.0,20.0,1
7,116,193.0,Windy,0,22388.0,4477.6,273,6,7.0,2023-08-23 16:47:12,2023-08-25 20:47:12,High,52.0,20.0,0
7,110,230.0,Rainy,4,25300.0,5060.0,273,5,7.0,2023-06-01 23:47:46,2023-06-04 19:47:46,High,68.0,20.0,0
6,83,227.0,Rainy,6,18841.0,3768.2,242,5,8.0,2023-04-17 21:15:23,2023-04-19 09:15:23,High,36.0,20.0,0
7,100,164.0,Sunny,5,16400.0,3280.0,273,10,7.0,2023-02-06 13:30:50,2023-02-06 17:30:50,High,4.0,20.0,0
3,207,84.0,Rainy,5,17388.0,3477.6000000000004,300,5,7.0,2023-04-29 22:12:00,2023-05-02 21:12:00,Low,71.0,20.0,0
14,146,177.0,Windy,2,25842.0,5168.400000000001,281,6,7.0,2023-09-06 03:18:19,2023-09-06 13:18:19,High,10.0,20.0,0
4,84,143.0,Windy,4,12012.0,2402.4,285,6,7.0,2023-09-05 19:26:25,2023-09-07 15:26:25,Medium,44.0,20.0,0
8,106,39.0,Windy,3,4134.0,826.8000000000001,293,6,9.0,2023-08-26 19:45:27,2023-08-26 20:45:27,Low,1.0,20.0,0
15,100,131.0,Cloudy,4,13100.0,2620.0,257,7,7.0,2023-11-28 22:00:13,2023-11-29 00:00:13,Medium,2.0,20.0,0
9,210,10.0,Rainy,1,2100.0,420.0,284,5,7.0,2023-12-16 20:39:48,2023-12-19 00:39:48,Low,52.0,20.0,0
8,85,56.0,Cloudy,7,4760.0,952.0,293,7,6.0,2023-08-03 12:21:36,2023-08-03 21:21:36,Low,9.0,20.0,0
17,124,156.0,Rainy,5,19344.0,3868.8,277,5,7.0,2023-10-22 18:25:40,2023-10-24 12:25:40,High,42.0,20.0,0
5,177,144.0,Rainy,7,25488.0,5097.6,264,5,6.0,2023-11-10 11:09:18,2023-11-12 20:09:18,Medium,57.0,20.0,0
9,195,121.0,Cloudy,7,23595.0,4719.0,284,7,6.0,2023-04-20 20:52:08,2023-04-23 15:52:08,Medium,67.0,20.0,0
8,86,105.0,Cloudy,8,9030.0,1806.0,293,7,7.0,2023-12-06 22:26:59,2023-12-09 03:26:59,Medium,53.0,20.0,0
0,295,45.0,Cloudy,5,13275.0,2655.0,298,7,7.0,2023-12-11 14:22:04,2023-12-13 14:22:04,Low,48.0,20.0,0
8,115,141.0,Cloudy,0,16215.0,3243.0,293,7,7.0,2023-05-30 07:43:29,2023-06-01 08:43:29,Medium,49.0,20.0,0
15,135,106.0,Cloudy,5,14310.0,2862.0,257,7,7.0,2023-04-26 14:12:57,2023-04-28 21:12:57,Medium,55.0,20.0,0
9,207,32.0,Rainy,6,6624.0,1324.8000000000002,284,5,8.0,2023-02-27 16:28:20,2023-02-28 03:28:20,Low,11.0,20.000000000000004,0
0,246,10.0,Cloudy,1,2460.0,492.0,298,7,7.0,2023-10-20 05:53:45,2023-10-20 06:53:45,Low,1.0,20.0,0
11,134,212.0,Rainy,7,28408.0,5681.6,284,5,6.0,2023-01-25 01:45:41,2023-01-27 23:45:41,High,70.0,20.0,0
14,114,159.0,Cloudy,3,18126.0,3625.2,281,7,9.0,2023-11-01 01:38:29,2023-11-01 07:38:29,High,6.0,20.0,0
0,288,10.0,Sunny,7,2880.0,576.0,298,10,6.0,2023-03-13 16:55:15,2023-03-13 22:55:15,Low,6.0,20.0,0
8,134,46.0,Windy,5,6164.0,1232.8000000000002,293,6,7.0,2023-08-12 14:52:05,2023-08-15 02:52:05,Low,60.0,20.000000000000004,0
6,146,126.0,Rainy,4,18396.0,3679.2,242,5,7.0,2023-04-10 00:18:43,2023-04-12 08:18:43,Medium,56.0,20.0,0
14,96,229.0,Windy,6,21984.0,4396.8,281,6,8.0,2023-11-06 17:22:34,2023-11-08 10:22:34,High,41.0,20.0,0
4,106,76.0,Sunny,1,8056.0,1611.2,285,10,7.0,2023-03-29 11:13:39,2023-03-30 00:13:39,Low,13.0,20.0,0
17,102,110.0,Sunny,6,11220.0,2244.0,277,10,8.0,2023-10-06 06:15:45,2023-10-08 01:15:45,Medium,43.0,20.0,0
11,199,216.0,Rainy,1,42984.0,8596.800000000001,284,5,7.0,2023-03-19 22:07:58,2023-03-21 00:07:58,High,26.0,20.000000000000004,0
10,177,150.0,Sunny,1,26550.0,5310.0,280,10,7.0,2023-03-01 19:37:27,2023-03-03 08:37:27,Medium,37.0,20.0,0
14,161,174.0,Cloudy,8,28014.0,5602.8,281,7,7.0,2023-02-27 04:17:30,2023-03-01 08:17:30,High,52.0,20.0,0
2,159,106.0,Sunny,1,16854.0,3370.8,269,10,7.0,2023-03-29 06:13:37,2023-03-30 08:13:37,Medium,26.0,20.0,0
1,150,97.0,Sunny,2,14550.0,2910.0,283,10,7.0,2023-03-27 16:37:02,2023-03-27 22:37:02,Low,6.0,20.0,0
16,240,111.0,Rainy,1,26640.0,5328.0,257,5,7.0,2023-11-03 04:28:52,2023-11-06 02:28:52,Medium,70.0,20.0,1
10,197,10.0,Rainy,7,1970.0,394.0,280,5,6.0,2023-11-20 02:22:39,2023-11-21 19:22:39,Low,41.0,20.0,0
14,100,159.0,Sunny,5,15900.0,3180.0,281,10,7.0,2023-04-02 14:01:36,2023-04-03 11:01:36,High,21.0,20.0,0
3,199,10.0,Windy,8,1990.0,398.0,300,6,7.0,2023-08-29 16:53:25,2023-08-30 04:53:25,Low,12.0,20.0,0
6,93,169.0,Sunny,5,15717.0,3143.4,242,10,7.0,2023-07-13 16:16:03,2023-07-13 20:16:03,High,4.0,20.0,0
4,160,156.0,Cloudy,5,24960.0,4992.0,285,7,7.0,2023-04-05 09:48:26,2023-04-07 22:48:26,High,61.0,20.0,0
3,204,25.0,Cloudy,4,5100.0,1020.0,300,7,7.0,2023-02-03 13:26:37,2023-02-04 05:26:37,Low,16.0,20.0,0
6,154,146.0,Sunny,6,22484.0,4496.8,242,10,8.0,2023-10-22 08:42:03,2023-10-24 02:42:03,Medium,42.0,20.0,0
12,326,71.0,Windy,5,23146.0,4629.2,289,6,7.0,2023-09-26 08:33:54,2023-09-26 16:33:54,Low,8.0,20.0,0
12,282,64.0,Rainy,5,18048.0,3609.6,289,5,7.0,2023-11-15 02:20:19,2023-11-16 23:20:19,Low,45.0,20.0,0
16,291,82.0,Rainy,0,23862.0,4772.400000000001,257,5,7.0,2023-01-21 00:50:06,2023-01-21 23:50:06,Low,23.0,20.0,1
1,206,166.0,Windy,2,34196.0,6839.200000000001,283,6,7.0,2023-10-30 14:50:37,2023-10-31 20:50:37,High,30.0,20.0,0
0,235,18.0,Cloudy,5,4230.0,846.0,298,7,7.0,2023-11-13 13:54:52,2023-11-16 07:54:52,Low,66.0,20.0,0
1,152,81.0,Rainy,3,12312.0,2462.4,283,5,9.0,2023-01-28 15:49:54,2023-01-29 18:49:54,Low,27.0,20.0,0
17,138,71.0,Cloudy,7,9798.0,1959.6,277,7,6.0,2023-04-29 19:13:07,2023-05-01 16:13:07,Low,45.0,20.0,0
16,221,102.0,Sunny,4,22542.0,4508.400000000001,257,10,7.0,2023-01-07 22:05:29,2023-01-07 23:05:29,Low,1.0,20.0,1
14,167,95.0,Sunny,3,15865.0,3173.0,281,10,9.0,2023-08-03 07:02:08,2023-08-03 11:02:08,Low,4.0,20.0,0
10,158,40.0,Sunny,8,6320.0,1264.0,280,10,7.0,2023-07-02 08:40:12,2023-07-04 03:40:12,Low,43.0,20.0,0
11,152,247.0,Windy,2,37544.0,7508.8,284,6,7.0,2023-07-03 16:12:32,2023-07-06 05:12:32,High,61.0,20.0,0
0,230,10.0,Windy,3,2300.0,460.0,298,6,9.0,2023-08-19 15:49:22,2023-08-21 00:49:22,Low,33.0,20.0,0
10,201,148.0,Cloudy,3,29748.0,5949.6,280,7,9.0,2023-11-18 12:08:16,2023-11-19 19:08:16,Medium,31.0,20.0,0
12,334,10.0,Rainy,7,3340.0,668.0,289,5,6.0,2023-11-12 03:57:36,2023-11-13 21:57:36,Low,42.0,20.0,0
4,103,218.0,Sunny,6,22454.0,4490.8,285,10,8.0,2023-09-15 11:29:43,2023-09-18 09:29:43,High,70.0,20.0,0
4,86,99.0,Rainy,4,8514.0,1702.8000000000002,285,5,7.0,2023-02-23 05:44:33,2023-02-24 18:44:33,Low,37.0,20.0,0
10,220,10.0,Rainy,4,2200.0,440.0,280,5,7.0,2023-11-02 15:33:34,2023-11-04 08:33:34,Low,41.0,20.0,0
12,286,67.0,Cloudy,2,19162.0,3832.4,289,7,7.0,2023-12-23 21:52:33,2023-12-24 05:52:33,Low,8.0,20.0,0
16,256,93.0,Cloudy,8,23808.0,4761.6,257,7,7.0,2023-12-20 13:01:15,2023-12-21 05:01:15,Low,16.0,20.0,1
1,191,103.0,Sunny,3,19673.0,3934.6,283,10,9.0,2023-09-02 15:13:58,2023-09-05 11:13:58,Low,68.0,20.0,0
1,197,190.0,Sunny,3,37430.0,7486.0,283,10,9.0,2023-09-01 23:15:19,2023-09-04 15:15:19,High,64.0,20.0,0
3,187,128.0,Sunny,7,23936.0,4787.2,300,10,6.0,2023-12-25 16:23:47,2023-12-27 20:23:47,Medium,52.0,20.0,0
6,102,235.0,Rainy,7,23970.0,4794.0,242,5,6.0,2023-09-24 06:02:57,2023-09-24 15:02:57,High,9.0,20.0,0
10,155,15.0,Rainy,3,2325.0,465.0,280,5,9.0,2023-05-01 01:54:38,2023-05-03 02:54:38,Low,49.0,20.0,0
4,112,173.0,Rainy,2,19376.0,3875.2,285,5,7.0,2023-11-16 02:48:47,2023-11-18 19:48:47,High,65.0,20.0,0
15,143,123.0,Rainy,2,17589.0,3517.8,257,5,7.0,2023-09-13 16:11:30,2023-09-14 16:11:30,Medium,24.0,20.0,0
7,80,204.0,Rainy,8,16320.0,3264.0,273,5,7.0,2023-08-15 15:42:29,2023-08-18 05:42:29,High,62.0,20.0,0
15,165,81.0,Windy,8,13365.0,2673.0,257,6,7.0,2023-02-15 19:51:14,2023-02-18 09:51:14,Low,62.0,20.0,0
0,246,31.0,Cloudy,3,7626.0,1525.2,298,7,9.0,2023-11-23 22:59:28,2023-11-25 10:59:28,Low,36.0,20.0,0
5,178,33.0,Rainy,5,5874.0,1174.8,264,5,7.0,2023-02-26 09:29:56,2023-02-26 14:29:56,Low,5.0,20.0,0
6,156,159.0,Windy,4,24804.0,4960.8,242,6,7.0,2023-01-27 07:52:23,2023-01-27 23:52:23,High,16.0,20.0,0
14,144,146.0,Rainy,4,21024.0,4204.8,281,5,7.0,2023-03-04 06:20:06,2023-03-04 07:20:06,Medium,1.0,20.0,0
9,248,98.0,Sunny,7,24304.0,4860.8,284,10,6.0,2023-10-22 15:28:43,2023-10-23 07:28:43,Low,16.0,20.0,0
16,291,18.0,Cloudy,0,5238.0,1047.6,257,7,7.0,2023-03-09 06:01:20,2023-03-10 06:01:20,Low,24.0,20.0,1
15,175,175.0,Windy,3,30625.0,6125.0,257,6,9.0,2023-04-05 09:56:54,2023-04-08 05:56:54,High,68.0,20.0,0
8,128,64.0,Cloudy,1,8192.0,1638.4,293,7,7.0,2023-01-19 23:26:14,2023-01-20 01:26:14,Low,2.0,20.0,0
16,237,10.0,Cloudy,4,2370.0,474.0,257,7,7.0,2023-04-17 15:55:00,2023-04-20 13:55:00,Low,70.0,20.0,1
9,233,12.0,Sunny,1,2796.0,559.2,284,10,7.0,2023-09-22 18:03:19,2023-09-24 11:03:19,Low,41.0,20.0,0
8,70,89.0,Cloudy,6,6230.0,1246.0,293,7,8.0,2023-05-03 22:16:35,2023-05-06 07:16:35,Low,57.0,20.0,0
16,247,10.0,Cloudy,7,2470.0,494.0,257,7,6.0,2023-06-16 06:18:38,2023-06-18 10:18:38,Low,52.0,20.0,1
4,103,153.0,Cloudy,0,15759.0,3151.8,285,7,7.0,2023-05-03 15:51:43,2023-05-06 03:51:43,Medium,60.0,20.0,0
4,138,172.0,Sunny,2,23736.0,4747.2,285,10,7.0,2023-05-30 13:17:03,2023-06-02 10:17:03,High,69.0,20.0,0
16,285,76.0,Windy,2,21660.0,4332.0,257,6,7.0,2023-04-29 05:59:53,2023-05-02 01:59:53,Low,68.0,20.0,1
1,162,72.0,Windy,4,11664.0,2332.8,283,6,7.0,2023-10-22 13:55:28,2023-10-23 02:55:28,Low,13.0,20.0,0
0,287,62.0,Cloudy,0,17794.0,3558.8,298,7,7.0,2023-08-15 06:11:31,2023-08-17 02:11:31,Low,44.0,20.0,0
1,148,131.0,Rainy,4,19388.0,3877.6,283,5,7.0,2023-01-03 02:56:11,2023-01-05 04:56:11,Medium,50.0,20.0,0
13,261,10.0,Sunny,1,2610.0,522.0,284,10,7.0,2023-06-20 18:07:42,2023-06-22 02:07:42,Low,32.0,20.0,0
8,143,31.0,Windy,7,4433.0,886.6,293,6,6.0,2023-01-06 17:37:17,2023-01-08 01:37:17,Low,32.0,20.0,0
2,136,127.0,Rainy,1,17272.0,3454.4,269,5,7.0,2023-08-15 16:57:41,2023-08-17 13:57:41,Medium,45.0,20.0,0
10,156,142.0,Sunny,2,22152.0,4430.400000000001,280,10,7.0,2023-01-10 03:03:26,2023-01-10 16:03:26,Medium,13.0,20.0,0
9,223,55.0,Windy,3,12265.0,2453.0,284,6,9.0,2023-12-18 14:24:22,2023-12-20 16:24:22,Low,50.0,20.0,0
10,225,75.0,Windy,7,16875.0,3375.0,280,6,6.0,2023-04-14 07:47:08,2023-04-15 06:47:08,Low,23.0,20.0,0
2,117,115.0,Windy,7,13455.0,2691.0,269,6,6.0,2023-07-03 18:06:01,2023-07-04 09:06:01,Medium,15.0,20.0,0
16,270,61.0,Rainy,3,16470.0,3294.0,257,5,9.0,2023-08-02 21:31:16,2023-08-05 16:31:16,Low,67.0,20.0,1
10,170,46.0,Sunny,8,7820.0,1564.0,280,10,7.0,2023-03-09 01:19:19,2023-03-09 02:19:19,Low,1.0,20.0,0
3,146,10.0,Windy,6,1460.0,292.0,300,6,8.0,2023-01-16 04:40:04,2023-01-17 19:40:04,Low,39.0,20.0,0
0,295,62.0,Rainy,5,18290.0,3658.0,298,5,7.0,2023-07-28 07:10:49,2023-07-30 02:10:49,Low,43.0,20.0,0
4,133,144.0,Windy,8,19152.0,3830.4,285,6,7.0,2023-05-25 04:19:26,2023-05-26 13:19:26,Medium,33.0,20.0,0
16,289,24.0,Windy,4,6936.0,1387.2,257,6,7.0,2023-12-20 23:24:33,2023-12-22 23:24:33,Low,48.0,20.0,1
11,158,148.0,Windy,2,23384.0,4676.8,284,6,7.0,2023-05-14 16:33:44,2023-05-16 14:33:44,Medium,46.0,20.0,0
13,206,38.0,Windy,2,7828.0,1565.6,284,6,7.0,2023-02-12 23:18:33,2023-02-15 16:18:33,Low,65.0,20.0,0
1,172,101.0,Sunny,0,17372.0,3474.4,283,10,7.0,2023-03-17 11:42:26,2023-03-19 08:42:26,Low,45.0,20.0,0
0,231,128.0,Cloudy,1,29568.0,5913.6,298,7,7.0,2023-11-30 00:46:44,2023-11-30 21:46:44,Medium,21.0,20.0,0
4,86,100.0,Cloudy,8,8600.0,1720.0,285,7,7.0,2023-10-23 23:59:40,2023-10-25 05:59:40,Low,30.0,20.0,0
2,145,11.0,Windy,8,1595.0,319.0,269,6,7.0,2023-11-28 23:31:30,2023-12-01 02:31:30,Low,51.0,20.0,0
14,115,129.0,Cloudy,6,14835.0,2967.0,281,7,8.0,2023-05-04 00:01:53,2023-05-05 08:01:53,Medium,32.0,20.0,0
9,208,10.0,Windy,4,2080.0,416.0,284,6,7.0,2023-08-06 01:08:45,2023-08-07 04:08:45,Low,27.0,20.0,0
1,151,205.0,Sunny,0,30955.0,6191.0,283,10,7.0,2023-02-19 22:57:01,2023-02-21 08:57:01,High,34.0,20.0,0
2,178,159.0,Cloudy,4,28302.0,5660.400000000001,269,7,7.0,2023-02-12 17:14:05,2023-02-13 10:14:05,High,17.0,20.0,0
5,110,48.0,Sunny,1,5280.0,1056.0,264,10,7.0,2023-07-23 16:06:30,2023-07-26 11:06:30,Low,67.0,20.0,0
3,204,27.0,Windy,3,5508.0,1101.6,300,6,9.0,2023-12-20 11:20:02,2023-12-22 06:20:02,Low,43.0,20.0,0
15,101,114.0,Cloudy,5,11514.0,2302.8,257,7,7.0,2023-02-06 19:06:44,2023-02-07 08:06:44,Medium,13.0,20.0,0
2,153,170.0,Sunny,3,26010.0,5202.0,269,10,9.0,2023-05-05 13:58:36,2023-05-06 16:58:36,High,27.0,20.0,0
12,331,11.0,Rainy,1,3641.0,728.2,289,5,7.0,2023-11-15 02:34:46,2023-11-16 18:34:46,Low,40.0,20.0,0
2,124,22.0,Cloudy,4,2728.0,545.6,269,7,7.0,2023-04-03 14:10:28,2023-04-04 04:10:28,Low,14.0,20.0,0
16,245,55.0,Rainy,8,13475.0,2695.0,257,5,7.0,2023-12-07 21:32:37,2023-12-09 07:32:37,Low,34.0,20.0,1
13,204,107.0,Windy,0,21828.0,4365.6,284,6,7.0,2023-05-15 06:45:21,2023-05-15 15:45:21,Medium,9.0,20.0,0
2,154,70.0,Cloudy,2,10780.0,2156.0,269,7,7.0,2023-05-28 08:04:54,2023-05-29 19:04:54,Low,35.0,20.0,0
4,151,173.0,Sunny,0,26123.0,5224.6,285,10,7.0,2023-05-03 21:21:46,2023-05-04 16:21:46,High,19.0,20.0,0
7,126,149.0,Rainy,5,18774.0,3754.8,273,5,7.0,2023-01-25 03:37:00,2023-01-27 16:37:00,Medium,61.0,20.0,0
14,110,124.0,Sunny,5,13640.0,2728.0,281,10,7.0,2023-11-14 09:59:11,2023-11-16 12:59:11,Medium,51.0,20.0,0
13,242,76.0,Rainy,6,18392.0,3678.4,284,5,8.0,2023-07-17 21:26:20,2023-07-19 19:26:20,Low,46.0,20.0,0
12,287,44.0,Sunny,7,12628.0,2525.6000000000004,289,10,6.0,2023-07-17 16:51:19,2023-07-19 15:51:19,Low,47.0,20.000000000000004,0
17,111,54.0,Rainy,7,5994.0,1198.8,277,5,6.0,2023-02-05 20:26:24,2023-02-07 07:26:24,Low,35.0,20.0,0
2,149,20.0,Windy,0,2980.0,596.0,269,6,7.0,2023-09-15 11:01:19,2023-09-15 14:01:19,Low,3.0,20.0,0
8,126,26.0,Sunny,3,3276.0,655.2,293,10,9.0,2023-09-10 02:14:58,2023-09-12 06:14:58,Low,52.0,20.0,0
15,114,80.0,Rainy,7,9120.0,1824.0,257,5,6.0,2023-02-25 20:01:59,2023-02-26 23:01:59,Low,27.0,20.0,0
8,101,55.0,Sunny,8,5555.0,1111.0,293,10,7.0,2023-04-25 11:37:00,2023-04-26 15:37:00,Low,28.0,20.0,0
2,171,89.0,Sunny,5,15219.0,3043.8,269,10,7.0,2023-11-17 13:22:47,2023-11-18 07:22:47,Low,18.0,20.0,0
0,285,43.0,Sunny,2,12255.0,2451.0,298,10,7.0,2023-10-20 02:25:09,2023-10-21 13:25:09,Low,35.0,20.0,0
2,141,42.0,Sunny,2,5922.0,1184.4,269,10,7.0,2023-11-28 23:21:54,2023-11-29 03:21:54,Low,4.0,20.0,0
17,110,108.0,Sunny,7,11880.0,2376.0,277,10,6.0,2023-08-29 06:12:36,2023-08-29 21:12:36,Medium,15.0,20.0,0
5,178,92.0,Windy,4,16376.0,3275.2000000000003,264,6,7.0,2023-04-19 00:40:20,2023-04-20 12:40:20,Low,36.0,20.0,0
10,158,48.0,Cloudy,0,7584.0,1516.8000000000002,280,7,7.0,2023-04-16 13:50:19,2023-04-17 22:50:19,Low,33.0,20.0,0
6,121,220.0,Cloudy,6,26620.0,5324.0,242,7,8.0,2023-04-29 20:13:20,2023-04-29 21:13:20,High,1.0,20.0,0
5,187,52.0,Rainy,4,9724.0,1944.8,264,5,7.0,2023-02-19 09:41:38,2023-02-20 22:41:38,Low,37.0,20.0,0
7,77,95.0,Rainy,7,7315.0,1463.0,273,5,6.0,2023-08-13 16:57:57,2023-08-14 23:57:57,Low,31.0,20.0,0
13,266,99.0,Sunny,3,26334.0,5266.8,284,10,9.0,2023-11-19 23:11:00,2023-11-20 09:11:00,Low,10.0,20.0,0
14,170,185.0,Rainy,5,31450.0,6290.0,281,5,7.0,2023-06-28 15:05:56,2023-06-30 05:05:56,High,38.0,20.0,0
1,157,179.0,Sunny,7,28103.0,5620.6,283,10,6.0,2023-01-03 12:03:09,2023-01-03 16:03:09,High,4.0,20.0,0
14,106,141.0,Sunny,7,14946.0,2989.2000000000003,281,10,6.0,2023-09-20 17:29:18,2023-09-21 17:29:18,Medium,24.0,20.0,0
9,245,13.0,Rainy,5,3185.0,637.0,284,5,7.0,2023-03-08 09:04:54,2023-03-08 18:04:54,Low,9.0,20.0,0
16,271,74.0,Rainy,5,20054.0,4010.8,257,5,7.0,2023-03-22 11:45:37,2023-03-23 23:45:37,Low,36.0,20.0,1
7,81,195.0,Cloudy,4,15795.0,3159.0,273,7,7.0,2023-03-25 20:33:17,2023-03-26 12:33:17,High,16.0,20.0,0
0,238,70.0,Sunny,5,16660.0,3332.0,298,10,7.0,2023-05-14 13:30:24,2023-05-16 11:30:24,Low,46.0,20.0,0
12,347,34.0,Cloudy,3,11798.0,2359.6,289,7,9.0,2023-11-30 07:19:10,2023-12-02 08:19:10,Low,49.0,20.0,0
5,174,57.0,Windy,3,9918.0,1983.6,264,6,9.0,2023-01-04 05:24:14,2023-01-05 08:24:14,Low,27.0,20.0,0
16,296,62.0,Windy,2,18352.0,3670.4,257,6,7.0,2023-09-26 21:01:41,2023-09-28 06:01:41,Low,33.0,20.0,1
17,123,108.0,Rainy,3,13284.0,2656.8,277,5,9.0,2023-12-14 20:49:57,2023-12-15 21:49:57,Medium,25.0,20.0,0
8,102,89.0,Sunny,8,9078.0,1815.6,293,10,7.0,2023-02-03 02:40:22,2023-02-05 02:40:22,Low,48.0,20.0,0
14,117,230.0,Cloudy,1,26910.0,5382.0,281,7,7.0,2023-05-28 12:34:51,2023-05-30 05:34:51,High,41.0,20.0,0
0,259,10.0,Rainy,8,2590.0,518.0,298,5,7.0,2023-01-07 22:25:47,2023-01-08 00:25:47,Low,2.0,20.0,0
8,106,133.0,Sunny,7,14098.0,2819.6000000000004,293,10,6.0,2023-05-18 01:22:39,2023-05-20 18:22:39,Medium,65.0,20.000000000000004,0
7,67,122.0,Cloudy,5,8174.0,1634.8000000000002,273,7,7.0,2023-10-11 02:43:31,2023-10-13 00:43:31,Medium,46.0,20.0,0
15,112,179.0,Rainy,8,20048.0,4009.6,257,5,7.0,2023-07-11 10:08:02,2023-07-12 23:08:02,High,37.0,20.0,0
10,215,68.0,Rainy,3,14620.0,2924.0,280,5,9.0,2023-06-04 23:43:10,2023-06-06 05:43:10,Low,30.0,20.0,0
17,139,199.0,Cloudy,8,27661.0,5532.200000000001,277,7,7.0,2023-12-18 00:10:54,2023-12-20 21:10:54,High,69.0,20.000000000000004,0
5,132,152.0,Sunny,2,20064.0,4012.8,264,10,7.0,2023-11-23 14:55:16,2023-11-25 04:55:16,Medium,38.0,20.0,0
16,261,10.0,Rainy,6,2610.0,522.0,257,5,8.0,2023-08-02 12:52:43,2023-08-02 19:52:43,Low,7.0,20.0,1
12,278,10.0,Cloudy,1,2780.0,556.0,289,7,7.0,2023-10-04 18:26:09,2023-10-06 10:26:09,Low,40.0,20.0,0
13,234,10.0,Cloudy,7,2340.0,468.0,284,7,6.0,2023-12-21 21:24:04,2023-12-24 12:24:04,Low,63.0,20.0,0
14,99,152.0,Sunny,5,15048.0,3009.6000000000004,281,10,7.0,2023-07-02 10:40:04,2023-07-04 18:40:04,Medium,56.0,20.0,0
3,155,146.0,Windy,7,22630.0,4526.0,300,6,6.0,2023-07-20 11:09:26,2023-07-21 07:09:26,Medium,20.0,20.0,0
8,91,35.0,Cloudy,3,3185.0,637.0,293,7,9.0,2023-09-23 02:00:36,2023-09-23 05:00:36,Low,3.0,20.0,0
1,133,67.0,Windy,5,8911.0,1782.2,283,6,7.0,2023-07-31 05:39:17,2023-07-31 08:39:17,Low,3.0,20.0,0
17,90,53.0,Cloudy,6,4770.0,954.0,277,7,8.0,2023-12-16 03:30:34,2023-12-17 21:30:34,Low,42.0,20.0,0
4,101,62.0,Sunny,3,6262.0,1252.4,285,10,9.0,2023-10-14 20:56:47,2023-10-15 23:56:47,Low,27.0,20.0,0
13,244,44.0,Rainy,4,10736.0,2147.2000000000003,284,5,7.0,2023-06-11 16:27:17,2023-06-13 22:27:17,Low,54.0,20.000000000000004,0
14,158,94.0,Cloudy,4,14852.0,2970.4,281,7,7.0,2023-07-26 18:40:40,2023-07-27 02:40:40,Low,8.0,20.0,0
2,154,55.0,Cloudy,1,8470.0,1694.0,269,7,7.0,2023-03-09 04:09:37,2023-03-11 00:09:37,Low,44.0,20.0,0
6,149,167.0,Sunny,4,24883.0,4976.6,242,10,7.0,2023-05-31 21:36:06,2023-06-02 11:36:06,High,38.0,20.0,0
11,185,175.0,Cloudy,3,32375.0,6475.0,284,7,9.0,2023-08-12 20:42:51,2023-08-14 21:42:51,High,49.0,20.0,0
14,154,204.0,Cloudy,6,31416.0,6283.200000000001,281,7,8.0,2023-02-22 11:22:25,2023-02-24 17:22:25,High,54.0,20.0,0
14,161,226.0,Sunny,4,36386.0,7277.200000000001,281,10,7.0,2023-09-08 06:02:37,2023-09-08 07:02:37,High,1.0,20.0,0
17,150,82.0,Sunny,3,12300.0,2460.0,277,10,9.0,2023-05-26 19:41:47,2023-05-27 21:41:47,Low,26.0,20.0,0
5,130,101.0,Cloudy,8,13130.0,2626.0,264,7,7.0,2023-07-15 19:16:23,2023-07-16 21:16:23,Low,26.0,20.0,0
16,241,10.0,Sunny,8,2410.0,482.0,257,10,7.0,2023-02-02 03:34:05,2023-02-04 04:34:05,Low,49.0,20.0,1
17,103,79.0,Windy,2,8137.0,1627.4,277,6,7.0,2023-03-12 09:11:17,2023-03-12 23:11:17,Low,14.0,20.0,0
16,222,30.0,Cloudy,4,6660.0,1332.0,257,7,7.0,2023-07-14 15:03:59,2023-07-15 15:03:59,Low,24.0,20.0,1
5,184,184.0,Rainy,7,33856.0,6771.200000000001,264,5,6.0,2023-01-29 13:15:52,2023-01-31 23:15:52,High,58.0,20.0,0
17,137,180.0,Cloudy,2,24660.0,4932.0,277,7,7.0,2023-07-03 06:03:08,2023-07-05 09:03:08,High,51.0,20.0,0
10,187,40.0,Cloudy,6,7480.0,1496.0,280,7,8.0,2023-08-23 05:04:35,2023-08-25 12:04:35,Low,55.0,20.0,0
15,125,109.0,Windy,2,13625.0,2725.0,257,6,7.0,2023-03-31 02:00:50,2023-04-03 00:00:50,Medium,70.0,20.0,0
10,163,112.0,Windy,4,18256.0,3651.2,280,6,7.0,2023-12-13 12:40:29,2023-12-13 23:40:29,Medium,11.0,20.0,0
8,137,81.0,Sunny,5,11097.0,2219.4,293,10,7.0,2023-05-15 15:13:45,2023-05-18 01:13:45,Low,58.0,20.0,0
5,158,115.0,Cloudy,5,18170.0,3634.0,264,7,7.0,2023-06-03 11:45:19,2023-06-03 22:45:19,Medium,11.0,20.0,0
